PlotName	TypeOfName	Family	Genus	Species	PlotType	MinimumElevationMeters	SpeciesName
FakePlot23	SpeciesName	Moraceae	Ficus	americana	PP	2200	Ficus americana
FakePlot30	SpeciesName	Cunoniaceae	Weinmannia	lechleriana	PP	2200	Weinmannia lechleriana
FakePlot6	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot21	MorphoSpeciesName	Lauraceae	Ocotea	AM3556	PP	2200	Ocotea AM3556
FakePlot43	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot13	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot47	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot4	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot1	SpeciesName	Meliaceae	Cabralea	canjerana	PP	2200	Cabralea canjerana
FakePlot33	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot47	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot27	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot7	SpeciesName	Fabaceae	Inga	fendleriana	PP	2200	Inga fendleriana
FakePlot11	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot50	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot50	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot15	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot2	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot25	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot5	MorphoSpeciesName	Lauraceae	Persea	AF12248	PP	2200	Persea AF12248
FakePlot24	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot38	SpeciesName	Melastomataceae	Miconia	bangii	PP	2200	Miconia bangii
FakePlot5	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot48	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot13	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot19	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot40	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot16	SpeciesName	Meliaceae	Cabralea	canjerana	PP	2200	Cabralea canjerana
FakePlot1	SpeciesName	Melastomataceae	Axinaea	alata	PP	2200	Axinaea alata
FakePlot33	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot18	SpeciesName	Melastomataceae	Miconia	bangii	PP	2200	Miconia bangii
FakePlot17	SpeciesName	Meliaceae	Cabralea	canjerana	PP	2200	Cabralea canjerana
FakePlot25	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot4	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot10	SpeciesName	Clethraceae	Clethra	revoluta	PP	2200	Clethra revoluta
FakePlot15	SpeciesName	Lauraceae	Nectandra	acutifolia	PP	2200	Nectandra acutifolia
FakePlot30	SpeciesName	Monimiaceae	Mollinedia	repanda	PP	2200	Mollinedia repanda
FakePlot22	SpeciesName	Rubiaceae	Cinchona	calisaya	PP	2200	Cinchona calisaya
FakePlot2	MorphoSpeciesName	Lauraceae	Persea	AM3535	PP	2200	Persea AM3535
FakePlot21	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot50	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot34	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot4	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot48	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot6	MorphoSpeciesName	Sabiaceae	Meliosma	AM3490	PP	2200	Meliosma AM3490
FakePlot44	SpeciesName	Annonaceae	Guatteria	oblongifolia	PP	2200	Guatteria oblongifolia
FakePlot24	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2200	Sciodaphyllum herzogii
FakePlot30	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot4	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot50	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot17	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot31	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot8	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2200	Sciodaphyllum herzogii
FakePlot7	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot23	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot34	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot4	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot31	SpeciesName	Melastomataceae	Blakea	multiflora	PP	2200	Blakea multiflora
FakePlot31	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot45	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot30	SpeciesName	Rubiaceae	Cinchona	calisaya	PP	2200	Cinchona calisaya
FakePlot46	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot34	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot5	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot6	SpeciesName	Urticaceae	Cecropia	tacuna	PP	2200	Cecropia tacuna
FakePlot43	SpeciesName	Melastomataceae	Blakea	multiflora	PP	2200	Blakea multiflora
FakePlot3	SpeciesName	Myrtaceae	Myrcia	fallax	PP	2200	Myrcia fallax
FakePlot13	SpeciesName	Myrtaceae	Myrcia	sintenisii	PP	2200	Myrcia sintenisii
FakePlot35	SpeciesName	Lauraceae	Nectandra	acutifolia	PP	2200	Nectandra acutifolia
FakePlot35	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot18	MorphoSpeciesName	Aquifoliaceae	Ilex	AM3498	PP	2200	Ilex AM3498
FakePlot49	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot38	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot39	SpeciesName	Phyllanthaceae	Hieronyma	fendleri	PP	2200	Hieronyma fendleri
FakePlot47	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot41	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot37	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot49	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot20	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot44	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot12	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot18	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot16	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot49	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot47	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot43	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2200	Alchornea grandiflora
FakePlot1	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot15	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot6	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot17	SpeciesName	Melastomataceae	Miconia	bangii	PP	2200	Miconia bangii
FakePlot27	SpeciesName	Melastomataceae	Miconia	bangii	PP	2200	Miconia bangii
FakePlot31	SpeciesName	Lauraceae	Ocotea	puberula	PP	2200	Ocotea puberula
FakePlot30	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot33	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot29	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot5	MorphoSpeciesName	Melastomataceae	Miconia	AF17614A	PP	2200	Miconia AF17614A
FakePlot36	MorphoSpeciesName	Melastomataceae	Miconia	AF7149	PP	2200	Miconia AF7149
FakePlot32	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot43	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot29	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot1	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot50	SpeciesName	Lauraceae	Ocotea	puberula	PP	2200	Ocotea puberula
FakePlot12	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot14	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2200	Elaeagia mariae
FakePlot5	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot36	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot8	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot33	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot49	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot19	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot41	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot29	SpeciesName	Annonaceae	Guatteria	oblongifolia	PP	2200	Guatteria oblongifolia
FakePlot48	SpeciesName	Phyllanthaceae	Hieronyma	fendleri	PP	2200	Hieronyma fendleri
FakePlot38	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot11	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot28	SpeciesName	Phyllanthaceae	Hieronyma	fendleri	PP	2200	Hieronyma fendleri
FakePlot24	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot30	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot14	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot22	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot46	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot18	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot2	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot20	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot49	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot36	SpeciesName	Cunoniaceae	Weinmannia	lechleriana	PP	2200	Weinmannia lechleriana
FakePlot23	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot29	SpeciesName	Melastomataceae	Miconia	bangii	PP	2200	Miconia bangii
FakePlot36	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot46	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot34	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot33	SpeciesName	Moraceae	Ficus	cuatrecasasiana	PP	2200	Ficus cuatrecasasiana
FakePlot5	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot43	MorphoSpeciesName	Lauraceae	Ocotea	AF12244	PP	2200	Ocotea AF12244
FakePlot9	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2200	Weinmannia ovata
FakePlot2	SpeciesName	Myrtaceae	Myrcia	sintenisii	PP	2200	Myrcia sintenisii
FakePlot25	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2200	Cyathea herzogii
FakePlot50	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot49	MorphoSpeciesName	Burseraceae	Protium	AF4603	PP	2200	Protium AF4603
FakePlot46	SpeciesName	Cunoniaceae	Weinmannia	lechleriana	PP	2200	Weinmannia lechleriana
FakePlot45	SpeciesName	Phyllanthaceae	Hieronyma	fendleri	PP	2200	Hieronyma fendleri
FakePlot42	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot28	SpeciesName	Lauraceae	Ocotea	puberula	PP	2200	Ocotea puberula
FakePlot42	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot32	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot29	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot24	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot14	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot12	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot21	SpeciesName	Phyllanthaceae	Hieronyma	fendleri	PP	2200	Hieronyma fendleri
FakePlot2	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot32	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot1	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot45	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot43	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot24	SpeciesName	Melastomataceae	Miconia	elongata	PP	2200	Miconia elongata
FakePlot42	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot31	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot23	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot45	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot41	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2200	Cyathea squamipes
FakePlot38	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot9	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2200	Sciodaphyllum herzogii
FakePlot7	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2200	Sciodaphyllum herzogii
FakePlot42	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot3	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot46	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2200	Sciodaphyllum herzogii
FakePlot48	SpeciesName	Lauraceae	Ocotea	puberula	PP	2200	Ocotea puberula
FakePlot24	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot26	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot36	SpeciesName	Euphorbiaceae	Alchornea	glandulosa	PP	2200	Alchornea glandulosa
FakePlot34	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot15	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot35	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2200	Miconia brittonii
FakePlot38	MorphoSpeciesName	Meliaceae	Ruagea	AM3480	PP	2200	Ruagea AM3480
FakePlot30	SpeciesName	Annonaceae	Guatteria	oblongifolia	PP	2200	Guatteria oblongifolia
FakePlot19	SpeciesName	Moraceae	Helicostylis	tomentosa	PP	2200	Helicostylis tomentosa
FakePlot15	SpeciesName	Monimiaceae	Mollinedia	ovata	PP	2200	Mollinedia ovata
FakePlot28	SpeciesName	Rubiaceae	Ladenbergia	bullata	PP	2200	Ladenbergia bullata
FakePlot28	MorphoSpeciesName	Sapindaceae	Cupania	CMG2731	PP	2200	Cupania CMG2731
FakePlot29	SpeciesName	Moraceae	Helicostylis	tovarensis	PP	2200	Helicostylis tovarensis
FakePlot9	SpeciesName	Lauraceae	Beilschmiedia	tovarensis	PP	2200	Beilschmiedia tovarensis
FakePlot22	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2200	Hedyosmum racemosum
FakePlot2	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot47	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot26	SpeciesName	Lauraceae	Ocotea	albida	PP	2200	Ocotea albida
FakePlot28	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2200	Clusia AF14913
FakePlot14	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2200	Myrsine coriacea
FakePlot3	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot32	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2400	Miconia brittonii
FakePlot29	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot1	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot34	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot28	SpeciesName	Pentaphylacaceae	Freziera	dudleyi	PP	2400	Freziera dudleyi
FakePlot24	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot4	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot20	SpeciesName	Chloranthaceae	Hedyosmum	lechleri	PP	2400	Hedyosmum lechleri
FakePlot48	SpeciesName	Lauraceae	Ocotea	albida	PP	2400	Ocotea albida
FakePlot2	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot16	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot38	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot43	SpeciesName	Lauraceae	Ocotea	micrantha	PP	2400	Ocotea micrantha
FakePlot30	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot46	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot35	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot21	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot9	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot9	SpeciesName	Chloranthaceae	Hedyosmum	racemosum	PP	2400	Hedyosmum racemosum
FakePlot34	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot11	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot36	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot47	SpeciesName	Theaceae	Gordonia	fruticosa	PP	2400	Gordonia fruticosa
FakePlot8	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot32	MorphoSpeciesName	Annonaceae	Annona	RSS85	PP	2400	Annona RSS85
FakePlot2	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot26	MorphoSpeciesName	Sabiaceae	Meliosma	AM3490	PP	2400	Meliosma AM3490
FakePlot12	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot14	SpeciesName	Clusiaceae	Clusia	lechleri	PP	2400	Clusia lechleri
FakePlot9	MorphoSpeciesName	Fabaceae	Inga	AM3592A	PP	2400	Inga AM3592A
FakePlot36	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot45	SpeciesName	Clusiaceae	Clusia	lechleri	PP	2400	Clusia lechleri
FakePlot2	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot28	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2400	Sciodaphyllum herzogii
FakePlot38	SpeciesName	Lauraceae	Ocotea	albida	PP	2400	Ocotea albida
FakePlot25	SpeciesName	Lauraceae	Ocotea	albida	PP	2400	Ocotea albida
FakePlot44	SpeciesName	Pentaphylacaceae	Freziera	dudleyi	PP	2400	Freziera dudleyi
FakePlot33	SpeciesName	Clusiaceae	Clusia	lechleri	PP	2400	Clusia lechleri
FakePlot16	MorphoSpeciesName	Lauraceae	Persea	AM3535	PP	2400	Persea AM3535
FakePlot35	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot23	SpeciesName	Lauraceae	Ocotea	comata	PP	2400	Ocotea comata
FakePlot18	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2400	Elaeagia mariae
FakePlot1	SpeciesName	Lauraceae	Ocotea	albida	PP	2400	Ocotea albida
FakePlot21	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot2	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot42	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot46	SpeciesName	Cunoniaceae	Weinmannia	reticulata	PP	2400	Weinmannia reticulata
FakePlot23	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot13	SpeciesName	Melastomataceae	Miconia	quadrialata	PP	2400	Miconia quadrialata
FakePlot23	SpeciesName	Araliaceae	Sciodaphyllum	herzogii	PP	2400	Sciodaphyllum herzogii
FakePlot15	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot12	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot33	SpeciesName	Lauraceae	Ocotea	micrantha	PP	2400	Ocotea micrantha
FakePlot18	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot6	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot33	SpeciesName	Chloranthaceae	Hedyosmum	lechleri	PP	2400	Hedyosmum lechleri
FakePlot41	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2400	Myrsine coriacea
FakePlot14	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot16	SpeciesName	Primulaceae	Myrsine	coriacea	PP	2400	Myrsine coriacea
FakePlot35	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot44	MorphoSpeciesName	Melastomataceae	Chalybea	AM3664	PP	2400	Chalybea AM3664
FakePlot6	MorphoSpeciesName	Sabiaceae	Meliosma	AM3490	PP	2400	Meliosma AM3490
FakePlot40	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot11	MorphoSpeciesName	Myrtaceae	Calyptranthes	AM3616	PP	2400	Calyptranthes AM3616
FakePlot43	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot2	SpeciesName	Pentaphylacaceae	Freziera	dudleyi	PP	2400	Freziera dudleyi
FakePlot34	SpeciesName	Rubiaceae	Elaeagia	mariae	PP	2400	Elaeagia mariae
FakePlot32	SpeciesName	Melastomataceae	Miconia	elongata	PP	2400	Miconia elongata
FakePlot40	SpeciesName	Cyatheaceae	Cyathea	squamipes	PP	2400	Cyathea squamipes
FakePlot26	SpeciesName	Clusiaceae	Clusia	lechleri	PP	2400	Clusia lechleri
FakePlot24	SpeciesName	Melastomataceae	Miconia	quadrialata	PP	2400	Miconia quadrialata
FakePlot21	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot5	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot17	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot43	SpeciesName	Lauraceae	Ocotea	micrantha	PP	2400	Ocotea micrantha
FakePlot10	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot10	MorphoSpeciesName	Lauraceae	Nectandra	AF7278	PP	2400	Nectandra AF7278
FakePlot4	SpeciesName	Cunoniaceae	Weinmannia	ovata	PP	2400	Weinmannia ovata
FakePlot38	SpeciesName	Cyatheaceae	Cyathea	herzogii	PP	2400	Cyathea herzogii
FakePlot44	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot8	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot38	MorphoSpeciesName	Clusiaceae	Clusia	AF14913	PP	2400	Clusia AF14913
FakePlot45	SpeciesName	Euphorbiaceae	Alchornea	grandiflora	PP	2400	Alchornea grandiflora
FakePlot4	SpeciesName	Lauraceae	Ocotea	micrantha	PP	2400	Ocotea micrantha
FakePlot30	SpeciesName	Lauraceae	Ocotea	albida	PP	2400	Ocotea albida
FakePlot9	MorphoSpeciesName	Annonaceae	Annona	RSS85	PP	2400	Annona RSS85
FakePlot48	SpeciesName	Primulaceae	Myrsine	pellucida	PP	2400	Myrsine pellucida
FakePlot34	SpeciesName	Melastomataceae	Miconia	barbeyana	PP	2400	Miconia barbeyana
FakePlot10	SpeciesName	Melastomataceae	Miconia	brittonii	PP	2400	Miconia brittonii
